EarNum,MeaDate,Weight,AgeDays,BirWei,Sex,Breed,LittleSize,Lactation,DaysInMilk,ReproStatus,Seasonality,BirthDate,YeanDate
0007NU164299,2016-06-29,18.0,110.0,3.1,1.0,NU,4.0,3.0,-1.0,未配種,6,2016-03-11,
0007NU166191,2016-06-29,18.8,107.0,3.3,2.0,NU,3.0,3.0,-1.0,未配種,6,2016-03-14,
0007NU162199,2016-06-29,26.4,111.0,4.5,1.0,NU,2.0,3.0,-1.0,未配種,6,2016-03-10,
0007NU163231,2016-06-29,20.0,94.0,3.5,1.0,NU,1.0,3.0,-1.0,未配種,6,2016-03-27,
0007NU163232,2016-06-29,15.3,89.0,3.7,1.0,NU,2.0,3.0,-1.0,未配種,6,2016-04-01,
0007NU163233,2016-06-29,18.6,89.0,3.7,1.0,NU,2.0,3.0,-1.0,未配種,6,2016-04-01,
0007NU163229,2016-06-29,7.7,130.0,2.7,2.0,NU,3.0,3.0,-1.0,未配種,6,2016-02-20,
0007NU160296,2016-06-29,15.3,99.0,3.5,1.0,NU,2.0,3.0,-1.0,未配種,6,2016-03-22,
0007NU160297,2016-06-29,18.0,99.0,3.5,1.0,NU,2.0,3.0,-1.0,未配種,6,2016-03-22,
0007NU160298,2016-06-29,18.0,98.0,3.5,1.0,NU,2.0,3.0,-1.0,未配種,6,2016-03-23,
0007NU160299,2016-06-29,17.5,98.0,3.5,1.0,NU,2.0,3.0,-1.0,未配種,6,2016-03-23,
0007NU160292,2016-06-29,13.8,100.0,3.5,1.0,NU,2.0,3.0,-1.0,未配種,6,2016-03-21,
0007NU160293,2016-06-29,17.4,100.0,3.5,1.0,NU,2.0,3.0,-1.0,未配種,6,2016-03-21,
0007NU160294,2016-06-29,17.1,100.0,3.5,1.0,NU,2.0,3.0,-1.0,未配種,6,2016-03-21,
0007NU160295,2016-06-29,18.8,100.0,3.5,1.0,NU,2.0,3.0,-1.0,未配種,6,2016-03-21,
0007NU161264,2016-04-28,14.9,66.0,3.3,1.0,NU,1.0,3.0,-1.0,未配種,4,2016-02-22,
0007NU166184,2016-04-28,18.7,73.0,3.2,2.0,NU,2.0,3.0,-1.0,未配種,4,2016-02-15,
0007NU163220,2016-04-28,22.2,76.0,3.9,1.0,NU,2.0,3.0,-1.0,未配種,4,2016-02-12,
0007NU163221,2016-04-28,14.5,76.0,3.3,2.0,NU,2.0,5.0,-1.0,懷孕,4,2016-02-12,2019-12-12
0007NU163217,2016-04-28,24.3,76.0,3.9,1.0,NU,3.0,3.0,-1.0,未配種,4,2016-02-12,
0007NU163218,2016-04-28,21.5,76.0,3.3,2.0,NU,3.0,8.0,-1.0,懷孕,4,2016-02-12,2024-02-13
0007NU163219,2016-04-28,18.7,76.0,3.3,2.0,NU,3.0,3.0,-1.0,未配種,4,2016-02-12,
0007NU163230,2016-04-28,20.2,68.0,3.9,1.0,NU,3.0,3.0,-1.0,未配種,4,2016-02-20,
0007NU163224,2016-04-28,23.4,75.0,4.3,3.0,NU,2.0,3.0,-1.0,未配種,4,2016-02-13,
0007NU163225,2016-04-28,23.8,75.0,4.0,1.0,NU,2.0,3.0,-1.0,未配種,4,2016-02-13,
0007NU163222,2016-04-28,22.3,75.0,3.5,1.0,NU,2.0,3.0,-1.0,未配種,4,2016-02-13,
0007NU163223,2016-04-28,20.2,75.0,3.4,1.0,NU,2.0,3.0,-1.0,未配種,4,2016-02-13,
0007NU160290,2016-04-28,16.8,72.0,3.8,1.0,NU,2.0,3.0,-1.0,未配種,4,2016-02-16,
0007NU160291,2016-04-28,18.1,72.0,3.6,2.0,NU,2.0,3.0,-1.0,未配種,4,2016-02-16,
0007NU164296,2016-04-28,18.1,74.0,3.9,1.0,NU,2.0,3.0,-1.0,未配種,4,2016-02-14,
0007NU164297,2016-04-28,14.5,74.0,3.2,2.0,NU,2.0,3.0,-1.0,未配種,4,2016-02-14,
0007NU164294,2016-04-28,22.0,74.0,3.6,1.0,NU,2.0,3.0,-1.0,未配種,4,2016-02-14,
0007NU164295,2016-04-28,14.0,74.0,3.1,2.0,NU,2.0,4.0,-1.0,懷孕,4,2016-02-14,2021-01-21
0007NU169224,2016-04-28,17.9,56.0,4.6,1.0,NU,3.0,3.0,-1.0,未配種,4,2016-03-03,
0007NU169225,2016-04-28,16.3,56.0,3.7,1.0,NU,3.0,3.0,-1.0,未配種,4,2016-03-03,
0007NU169226,2016-04-28,20.2,56.0,3.2,1.0,NU,3.0,3.0,-1.0,未配種,4,2016-03-03,
0007NU169227,2016-09-30,35.0,204.0,3.7,1.0,NU,2.0,3.0,-1.0,未配種,9,2016-03-10,
0007NU169235,2016-10-01,22.6,115.0,3.1,1.0,NU,2.0,3.0,-1.0,未配種,10,2016-06-08,
0007NU169236,2016-10-01,21.8,115.0,2.8,2.0,NU,2.0,3.0,-1.0,未配種,10,2016-06-08,
0007NU169234,2016-10-01,26.6,116.0,3.7,2.0,NU,2.0,3.0,-1.0,未配種,10,2016-06-07,
0007NU169237,2016-10-01,19.1,114.0,3.5,2.0,NU,2.0,3.0,-1.0,未配種,10,2016-06-09,
0007NU169238,2016-10-01,16.3,114.0,3.4,3.0,NU,2.0,3.0,-1.0,未配種,10,2016-06-09,
0007NU169231,2016-10-01,27.9,116.0,4.0,1.0,NU,2.0,3.0,-1.0,未配種,10,2016-06-07,
0007NU169232,2016-10-01,25.2,116.0,3.7,1.0,NU,2.0,3.0,-1.0,未配種,10,2016-06-07,
0007NU164307,2016-10-01,19.3,117.0,3.8,2.0,NU,1.0,3.0,-1.0,未配種,10,2016-06-06,
0007NU162201,2016-10-01,22.6,102.0,3.9,1.0,NU,3.0,3.0,-1.0,未配種,10,2016-06-21,
0007NU162202,2016-10-01,17.9,102.0,3.0,2.0,NU,3.0,3.0,-1.0,未配種,10,2016-06-21,
0007NU162203,2016-10-01,15.0,102.0,3.9,2.0,NU,3.0,3.0,-1.0,未配種,10,2016-06-21,
0007NU166203,2016-10-01,20.8,116.0,3.8,2.0,NU,1.0,3.0,-1.0,未配種,10,2016-06-07,
0007NU152189,2016-10-23,53.0,333.0,6.3,1.0,NU,2.0,3.0,-1.0,未配種,10,2015-11-25,
0007NU161241,2016-10-24,32.8,272.0,3.0,2.0,NU,3.0,3.0,-1.0,懷孕,10,2016-01-26,2018-01-28
0007NU161243,2016-10-24,32.0,272.0,2.8,2.0,NU,2.0,3.0,-1.0,未配種,10,2016-01-26,
0007NU161244,2016-10-24,31.9,272.0,3.5,2.0,NU,2.0,4.0,-1.0,懷孕,10,2016-01-26,2019-12-02
0007NU161248,2016-10-24,30.4,271.0,3.2,2.0,NU,2.0,5.0,-1.0,懷孕,10,2016-01-27,2021-01-29
0007NU161252,2016-10-24,25.3,271.0,3.2,2.0,NU,2.0,3.0,-1.0,懷孕,10,2016-01-27,2019-02-12
0007NU161254,2016-10-24,37.9,271.0,3.5,2.0,NU,2.0,5.0,-1.0,懷孕,10,2016-01-27,2021-02-05
0007NU161257,2016-10-24,30.2,270.0,2.9,2.0,NU,4.0,4.0,-1.0,懷孕,10,2016-01-28,2019-12-15
0007NU161258,2016-10-24,29.0,270.0,2.5,2.0,NU,4.0,6.0,-1.0,懷孕,10,2016-01-28,2020-12-27
0007NU161263,2016-10-24,37.7,261.0,3.8,2.0,NU,2.0,6.0,-1.0,懷孕,10,2016-02-06,2020-07-11
0007NU168289,2016-10-24,28.5,288.0,2.7,2.0,NU,2.0,4.0,-1.0,懷孕,10,2016-01-10,2019-09-25
0007NU168291,2016-10-24,28.1,287.0,3.4,2.0,NU,3.0,3.0,-1.0,懷孕,10,2016-01-11,2020-03-07
0007NU168295,2016-10-24,31.4,285.0,3.8,2.0,NU,3.0,7.0,-1.0,懷孕,10,2016-01-13,2021-11-02
0007NU160288,2016-10-24,30.4,260.0,4.1,2.0,NU,2.0,6.0,-1.0,懷孕,10,2016-02-07,2021-07-16
0007NU160289,2016-10-24,37.0,260.0,3.9,2.0,NU,2.0,4.0,-1.0,懷孕,10,2016-02-07,2020-01-28
0007NU160291,2016-10-24,35.4,251.0,3.6,2.0,NU,2.0,3.0,-1.0,未配種,10,2016-02-16,
0007NU163218,2016-10-24,37.2,255.0,3.3,2.0,NU,3.0,8.0,-1.0,懷孕,10,2016-02-12,2024-02-13
0007NU163219,2016-10-24,35.1,255.0,3.3,2.0,NU,3.0,3.0,-1.0,未配種,10,2016-02-12,
0007NU163221,2016-10-24,29.0,255.0,3.3,2.0,NU,2.0,5.0,-1.0,懷孕,10,2016-02-12,2019-12-12
0007NU164293,2016-10-24,39.3,255.0,3.7,2.0,NU,1.0,3.0,-1.0,懷孕,10,2016-02-12,2018-12-28
0007NU164295,2016-10-24,31.5,253.0,3.1,2.0,NU,2.0,4.0,-1.0,懷孕,10,2016-02-14,2021-01-21
0007NU168296,2016-04-29,17.2,104.0,4.1,1.0,NU,2.0,3.0,-1.0,未配種,4,2016-01-16,
0007NU168286,2016-04-29,22.8,111.0,4.2,1.0,NU,2.0,3.0,-1.0,未配種,4,2016-01-09,
0007NU168287,2016-04-29,14.5,111.0,4.0,1.0,NU,2.0,3.0,-1.0,未配種,4,2016-01-09,
0007NU168293,2016-04-29,18.0,107.0,4.2,1.0,NU,3.0,3.0,-1.0,未配種,4,2016-01-13,
0007NU168295,2016-04-29,13.2,107.0,3.8,2.0,NU,3.0,7.0,-1.0,懷孕,4,2016-01-13,2021-11-02
0007NU168291,2016-04-29,13.2,109.0,3.4,2.0,NU,3.0,3.0,-1.0,懷孕,4,2016-01-11,2020-03-07
0007NU168290,2016-04-29,15.0,109.0,3.3,1.0,NU,3.0,3.0,-1.0,未配種,4,2016-01-11,
0007NU168298,2016-04-29,23.7,100.0,4.7,1.0,NU,2.0,3.0,-1.0,未配種,4,2016-01-20,
0007NU168299,2016-04-29,20.5,100.0,4.0,1.0,NU,2.0,3.0,-1.0,未配種,4,2016-01-20,
0007NU168283,2016-04-29,10.8,111.0,3.2,1.0,NU,3.0,3.0,-1.0,未配種,4,2016-01-09,
0007NU168285,2016-04-29,12.0,111.0,3.2,2.0,NU,3.0,3.0,-1.0,未配種,4,2016-01-09,
0007NU168288,2016-04-29,22.5,110.0,3.2,1.0,NU,2.0,3.0,-1.0,未配種,4,2016-01-10,
0007NU168289,2016-04-29,13.7,110.0,2.7,2.0,NU,2.0,4.0,-1.0,懷孕,4,2016-01-10,2019-09-25
0007NU161255,2016-04-29,19.0,92.0,3.4,1.0,NU,4.0,3.0,-1.0,未配種,4,2016-01-28,
0007NU161257,2016-04-29,17.2,92.0,2.9,2.0,NU,4.0,4.0,-1.0,懷孕,4,2016-01-28,2019-12-15
0007NU161258,2016-04-29,14.4,92.0,2.5,2.0,NU,4.0,6.0,-1.0,懷孕,4,2016-01-28,2020-12-27
0007NU161245,2016-04-29,20.0,94.0,4.2,1.0,NU,2.0,3.0,-1.0,未配種,4,2016-01-26,
0007NU161240,2016-04-29,18.3,94.0,3.7,1.0,NU,3.0,3.0,-1.0,未配種,4,2016-01-26,
0007NU161241,2016-04-29,15.2,94.0,3.0,2.0,NU,3.0,3.0,-1.0,懷孕,4,2016-01-26,2018-01-28
0007NU161251,2016-04-29,23.0,93.0,4.0,1.0,NU,2.0,3.0,-1.0,未配種,4,2016-01-27,
0007NU161252,2016-04-29,14.0,93.0,3.2,2.0,NU,2.0,3.0,-1.0,懷孕,4,2016-01-27,2019-02-12
0007NU161249,2016-04-29,18.0,93.0,3.3,1.0,NU,2.0,3.0,-1.0,未配種,4,2016-01-27,
0007NU161250,2016-04-29,21.3,93.0,3.4,2.0,NU,2.0,1.0,-1.0,懷孕,4,2016-01-27,2019-09-24
0007NU161248,2016-04-29,16.2,93.0,3.2,2.0,NU,2.0,5.0,-1.0,懷孕,4,2016-01-27,2021-01-29
0007NU161243,2016-04-29,14.9,94.0,2.8,2.0,NU,2.0,3.0,-1.0,未配種,4,2016-01-26,
0007NU161244,2016-04-29,18.6,94.0,3.5,2.0,NU,2.0,4.0,-1.0,懷孕,4,2016-01-26,2019-12-02
0007NU161263,2016-04-29,16.4,83.0,3.8,2.0,NU,2.0,6.0,-1.0,懷孕,4,2016-02-06,2020-07-11
0007NU161259,2016-04-29,13.0,85.0,3.2,1.0,NU,2.0,3.0,-1.0,未配種,4,2016-02-04,
0007NU161260,2016-04-29,10.0,85.0,3.1,2.0,NU,2.0,3.0,-1.0,未配種,4,2016-02-04,
0007NU161261,2016-04-29,15.2,84.0,4.8,1.0,NU,1.0,3.0,-1.0,未配種,4,2016-02-05,
0007NU161253,2016-04-29,20.4,93.0,4.1,1.0,NU,2.0,3.0,-1.0,未配種,4,2016-01-27,
0007NU161254,2016-04-29,16.7,93.0,3.5,2.0,NU,2.0,5.0,-1.0,懷孕,4,2016-01-27,2021-02-05
0007NU160288,2016-04-29,13.8,82.0,4.1,2.0,NU,2.0,6.0,-1.0,懷孕,4,2016-02-07,2021-07-16
0007NU160289,2016-04-29,17.4,82.0,3.9,2.0,NU,2.0,4.0,-1.0,懷孕,4,2016-02-07,2020-01-28
0007NU169223,2016-04-29,25.7,91.0,4.4,1.0,NU,1.0,3.0,-1.0,未配種,4,2016-01-29,
0007NU162205,2016-10-29,18.3,98.0,3.3,2.0,NU,1.0,3.0,-1.0,未配種,10,2016-07-23,
0007NU160306,2016-10-29,11.0,159.0,3.5,1.0,NU,1.0,3.0,-1.0,未配種,10,2016-05-23,
0007NU160306,2016-10-29,11.0,88.0,3.1,2.0,NU,3.0,3.0,-1.0,未配種,10,2016-08-02,
0007NU160307,2016-10-29,14.3,88.0,2.8,2.0,NU,3.0,3.0,-1.0,未配種,10,2016-08-02,
0007NU160308,2016-10-29,15.6,88.0,3.0,2.0,NU,3.0,3.0,-1.0,未配種,10,2016-08-02,
0007NU164308,2016-10-29,18.6,101.0,4.1,2.0,NU,2.0,3.0,-1.0,未配種,10,2016-07-20,
0007NU164309,2016-10-29,17.4,101.0,3.7,2.0,NU,2.0,3.0,-1.0,未配種,10,2016-07-20,
0007NU132170,2016-12-20,101.0,1365.0,3.5,1.0,NU,1.0,3.0,-1.0,未配種,12,2013-03-26,
0007NU161276,2017-02-23,26.0,102.0,3.8,1.0,NU,2.0,3.0,-1.0,未配種,2,2016-11-13,
0007NU161277,2017-02-23,24.0,102.0,4.4,1.0,NU,2.0,3.0,-1.0,未配種,2,2016-11-13,
0007NU161285,2017-02-23,18.0,76.0,4.0,1.0,NU,1.0,3.0,-1.0,未配種,2,2016-12-09,
0007NU161278,2017-02-23,24.0,101.0,3.7,1.0,NU,2.0,3.0,-1.0,未配種,2,2016-11-14,
0007NU161279,2017-02-23,23.0,101.0,3.6,1.0,NU,2.0,3.0,-1.0,未配種,2,2016-11-14,
0007NU161283,2017-02-23,23.0,85.0,3.7,1.0,NU,2.0,3.0,-1.0,未配種,2,2016-11-30,
0007NU161284,2017-02-23,14.0,85.0,3.7,1.0,NU,2.0,3.0,-1.0,未配種,2,2016-11-30,
0007NU161282,2017-02-23,17.0,93.0,3.7,2.0,NU,1.0,3.0,-1.0,懷孕,2,2016-11-22,2020-02-17
0007NU161274,2017-02-23,21.0,103.0,3.6,1.0,NU,2.0,3.0,-1.0,未配種,2,2016-11-12,
0007NU161275,2017-02-23,24.0,103.0,3.7,1.0,NU,2.0,3.0,-1.0,未配種,2,2016-11-12,
0007NU161280,2017-02-23,16.0,97.0,3.8,2.0,NU,2.0,3.0,-1.0,懷孕,2,2016-11-18,2019-08-21
0007NU161281,2017-02-23,20.0,97.0,3.2,2.0,NU,2.0,1.0,-1.0,懷孕,2,2016-11-18,2020-04-03
0007NU163259,2017-02-23,22.0,87.0,3.2,2.0,NU,1.0,3.0,-1.0,未配種,2,2016-11-28,
0007NU163249,2017-02-23,20.0,103.0,3.1,1.0,NU,4.0,3.0,-1.0,未配種,2,2016-11-12,
0007NU163250,2017-02-23,25.0,103.0,3.2,1.0,NU,4.0,3.0,-1.0,未配種,2,2016-11-12,
0007NU163251,2017-02-23,16.0,103.0,2.3,2.0,NU,4.0,8.0,-1.0,懷孕,2,2016-11-12,2022-12-22
0007NU163252,2017-02-23,22.0,103.0,3.6,2.0,NU,4.0,3.0,-1.0,未配種,2,2016-11-12,
0007NU163257,2017-02-23,26.0,99.0,3.9,1.0,NU,2.0,3.0,-1.0,未配種,2,2016-11-16,
0007NU163258,2017-02-23,18.0,99.0,3.5,2.0,NU,2.0,2.0,-1.0,懷孕,2,2016-11-16,2020-01-22
0007NU163253,2017-02-23,28.0,101.0,3.6,1.0,NU,1.0,3.0,-1.0,未配種,2,2016-11-14,
0007NU163255,2017-02-23,23.0,100.0,2.7,2.0,NU,3.0,3.0,-1.0,懷孕,2,2016-11-15,2020-01-20
0007NU163256,2017-02-23,19.0,100.0,3.4,2.0,NU,3.0,3.0,-1.0,未配種,2,2016-11-15,
0007NU168317,2017-02-23,13.0,98.0,3.1,2.0,NU,2.0,3.0,-1.0,未配種,2,2016-11-17,
0007NU168318,2017-02-23,14.0,98.0,3.3,2.0,NU,2.0,3.0,-1.0,未配種,2,2016-11-17,
0007NU162214,2017-02-23,19.0,82.0,3.7,1.0,NU,2.0,3.0,-1.0,未配種,2,2016-12-03,
0007NU162215,2017-02-23,16.0,82.0,3.8,2.0,NU,2.0,1.0,-1.0,懷孕,2,2016-12-03,2018-03-19
0007NU162212,2017-02-23,22.0,88.0,4.4,3.0,NU,2.0,3.0,-1.0,未配種,2,2016-11-27,
0007NU162213,2017-02-23,14.0,88.0,4.4,1.0,NU,2.0,3.0,-1.0,未配種,2,2016-11-27,
0007NU162216,2017-02-23,23.0,81.0,4.6,1.0,NU,2.0,3.0,-1.0,未配種,2,2016-12-04,
0007NU162217,2017-02-23,21.0,81.0,4.0,2.0,NU,2.0,3.0,-1.0,未配種,2,2016-12-04,
0007NU166207,2017-02-23,19.0,80.0,3.3,1.0,NU,2.0,3.0,-1.0,未配種,2,2016-12-05,
0007NU166208,2017-02-23,15.0,80.0,2.9,2.0,NU,2.0,3.0,-1.0,未配種,2,2016-12-05,
0007NU166205,2017-02-23,18.0,83.0,3.7,2.0,NU,2.0,4.0,-1.0,懷孕,2,2016-12-02,2020-03-20
0007NU166206,2017-02-23,16.0,83.0,3.6,2.0,NU,2.0,3.0,-1.0,未配種,2,2016-12-02,
0007NU166209,2017-02-23,19.0,78.0,4.4,1.0,NU,2.0,3.0,-1.0,未配種,2,2016-12-07,
0007NU166210,2017-02-23,22.0,78.0,4.8,1.0,NU,2.0,3.0,-1.0,未配種,2,2016-12-07,
0007NU166211,2017-02-23,18.0,65.0,3.8,2.0,NU,1.0,3.0,-1.0,未配種,2,2016-12-20,
0007NU168321,2017-02-23,19.0,79.0,3.9,1.0,NU,3.0,3.0,-1.0,未配種,2,2016-12-06,
0007NU168322,2017-02-23,11.0,79.0,2.7,2.0,NU,3.0,3.0,-1.0,未配種,2,2016-12-06,
0007NU168323,2017-02-23,12.0,79.0,3.4,2.0,NU,3.0,3.0,-1.0,未配種,2,2016-12-06,
0007NU168324,2017-02-23,15.0,78.0,3.7,1.0,NU,3.0,3.0,-1.0,未配種,2,2016-12-07,
0007NU168325,2017-02-23,13.0,78.0,3.0,2.0,NU,3.0,3.0,-1.0,未配種,2,2016-12-07,
0007NU168326,2017-02-23,15.0,78.0,3.0,2.0,NU,3.0,3.0,-1.0,未配種,2,2016-12-07,
0007NU168319,2017-02-23,17.0,89.0,2.2,2.0,NU,2.0,3.0,-1.0,未配種,2,2016-11-26,
0007NU168320,2017-02-23,14.0,89.0,1.9,2.0,NU,2.0,3.0,-1.0,未配種,2,2016-11-26,
0007NU168327,2017-02-23,18.0,78.0,4.3,2.0,NU,1.0,2.0,-1.0,懷孕,2,2016-12-07,2018-12-29
0007NU163243,2017-01-27,19.0,84.0,2.7,1.0,NU,2.0,3.0,-1.0,未配種,1,2016-11-04,
0007NU163245,2017-01-27,9.0,82.0,2.6,1.0,NU,3.0,3.0,-1.0,未配種,1,2016-11-06,
0007NU163246,2017-01-27,16.0,82.0,2.1,1.0,NU,3.0,3.0,-1.0,未配種,1,2016-11-06,
0007NU163247,2017-01-27,15.0,82.0,1.8,2.0,NU,3.0,1.0,-1.0,懷孕,1,2016-11-06,2018-04-06
0007NU163248,2017-01-27,24.0,77.0,4.0,1.0,NU,1.0,3.0,-1.0,未配種,1,2016-11-11,
0007NU163239,2017-01-27,18.0,85.0,3.3,1.0,NU,2.0,3.0,-1.0,未配種,1,2016-11-03,
0007NU163240,2017-01-27,20.0,85.0,3.2,1.0,NU,2.0,3.0,-1.0,未配種,1,2016-11-03,
0007NU163241,2017-01-27,19.0,85.0,3.7,1.0,NU,2.0,3.0,-1.0,未配種,1,2016-11-03,
0007NU163242,2017-01-27,14.0,85.0,2.4,2.0,NU,2.0,3.0,-1.0,未配種,1,2016-11-03,
0007NU163234,2017-01-27,22.5,93.0,3.1,1.0,NU,2.0,3.0,-1.0,未配種,1,2016-10-26,
0007NU163235,2017-01-27,22.5,93.0,3.2,1.0,NU,2.0,3.0,-1.0,未配種,1,2016-10-26,
0007NU163236,2017-01-27,18.5,87.0,3.0,1.0,NU,3.0,3.0,-1.0,未配種,1,2016-11-01,
0007NU163237,2017-01-27,20.0,87.0,2.9,1.0,NU,3.0,3.0,-1.0,未配種,1,2016-11-01,
0007NU163238,2017-01-27,18.0,87.0,2.5,2.0,NU,3.0,1.0,-1.0,懷孕,1,2016-11-01,2018-03-14
0007NU161271,2017-01-27,18.5,83.0,2.6,1.0,NU,3.0,3.0,-1.0,未配種,1,2016-11-05,
0007NU161272,2017-01-27,16.0,83.0,2.5,2.0,NU,3.0,5.0,-1.0,懷孕,1,2016-11-05,2020-11-16
0007NU161273,2017-01-27,14.0,83.0,1.9,2.0,NU,3.0,3.0,-1.0,懷孕,1,2016-11-05,2020-02-18
0007NU161269,2017-01-27,22.0,84.0,3.9,1.0,NU,1.0,3.0,-1.0,未配種,1,2016-11-04,
0007NU160310,2017-01-27,16.5,85.0,2.5,2.0,NU,3.0,3.0,-1.0,未配種,1,2016-11-03,
0007NU160311,2017-01-27,12.0,85.0,2.4,2.0,NU,3.0,3.0,-1.0,未配種,1,2016-11-03,
0007NU160312,2017-01-27,17.5,85.0,2.9,2.0,NU,3.0,4.0,-1.0,懷孕,1,2016-11-03,2021-01-17
0007NU160313,2017-01-27,18.0,86.0,3.6,1.0,NU,3.0,3.0,-1.0,未配種,1,2016-11-02,
0007NU160314,2017-01-27,15.0,86.0,2.3,2.0,NU,3.0,4.0,-1.0,懷孕,1,2016-11-02,2020-01-23
0007NU160315,2017-01-27,13.0,86.0,3.0,2.0,NU,3.0,2.0,-1.0,懷孕,1,2016-11-02,2019-09-09
0007NU164310,2017-01-27,24.0,88.0,3.0,1.0,NU,3.0,3.0,-1.0,未配種,1,2016-10-31,
0007NU164312,2017-01-27,11.0,88.0,2.5,2.0,NU,3.0,3.0,-1.0,未配種,1,2016-10-31,
0007NU164313,2017-01-27,17.0,82.0,3.6,2.0,NU,2.0,4.0,-1.0,懷孕,1,2016-11-06,2020-03-19
0007NU164314,2017-01-27,17.0,82.0,3.0,2.0,NU,2.0,1.0,-1.0,懷孕,1,2016-11-06,2018-03-26
0007NU169243,2017-01-27,24.5,86.0,3.7,1.0,NU,2.0,3.0,-1.0,未配種,1,2016-11-02,
0007NU169244,2017-01-27,20.0,86.0,3.6,2.0,NU,2.0,3.0,-1.0,未配種,1,2016-11-02,
0007NU169241,2017-01-27,26.0,87.0,3.2,1.0,NU,3.0,3.0,-1.0,未配種,1,2016-11-01,
0007NU169245,2017-01-27,26.0,84.0,4.3,1.0,NU,1.0,3.0,-1.0,未配種,1,2016-11-04,
0007NU169246,2017-01-27,27.0,80.0,4.2,1.0,NU,1.0,3.0,-1.0,未配種,1,2016-11-08,
0007NU168308,2017-01-27,22.5,96.0,3.3,1.0,NU,3.0,3.0,-1.0,未配種,1,2016-10-23,
0007NU168309,2017-01-27,20.0,96.0,3.1,1.0,NU,3.0,3.0,-1.0,未配種,1,2016-10-23,
0007NU168310,2017-01-27,24.0,96.0,3.4,1.0,NU,3.0,3.0,-1.0,未配種,1,2016-10-23,
0007NU168315,2017-01-27,21.5,90.0,3.1,1.0,NU,2.0,3.0,-1.0,未配種,1,2016-10-29,
0007NU168316,2017-01-27,17.0,90.0,2.7,2.0,NU,2.0,2.0,-1.0,懷孕,1,2016-10-29,2018-11-30
0007NU168313,2017-01-27,22.0,91.0,3.7,1.0,NU,2.0,3.0,-1.0,未配種,1,2016-10-28,
0007NU168314,2017-01-27,20.0,91.0,3.4,2.0,NU,2.0,2.0,-1.0,懷孕,1,2016-10-28,2019-01-26
0007NU168311,2017-01-27,18.0,91.0,3.5,2.0,NU,2.0,2.0,-1.0,懷孕,1,2016-10-28,2019-07-04
0007NU168312,2017-01-27,21.0,91.0,3.6,2.0,NU,2.0,4.0,-1.0,懷孕,1,2016-10-28,2020-03-03
0007NU168306,2017-01-27,24.0,96.0,3.8,1.0,NU,2.0,3.0,-1.0,未配種,1,2016-10-23,
0007NU168307,2017-01-27,18.0,96.0,3.4,1.0,NU,2.0,3.0,-1.0,未配種,1,2016-10-23,
0007NU163237,2017-03-11,15.0,130.0,2.9,1.0,NU,3.0,3.0,-1.0,未配種,3,2016-11-01,
0007NU163243,2017-03-11,17.0,127.0,2.7,1.0,NU,2.0,3.0,-1.0,未配種,3,2016-11-04,
0007NU161271,2017-03-11,23.0,126.0,2.6,1.0,NU,3.0,3.0,-1.0,未配種,3,2016-11-05,
0007NU163246,2017-03-11,23.5,125.0,2.1,1.0,NU,3.0,3.0,-1.0,未配種,3,2016-11-06,
0007NU163245,2017-03-11,13.0,125.0,2.6,1.0,NU,3.0,3.0,-1.0,未配種,3,2016-11-06,
0007NU163239,2017-03-11,20.0,128.0,3.3,1.0,NU,2.0,3.0,-1.0,未配種,3,2016-11-03,
0007NU163241,2017-03-11,25.0,128.0,3.7,1.0,NU,2.0,3.0,-1.0,未配種,3,2016-11-03,
0007NU163235,2017-03-11,24.0,136.0,3.2,1.0,NU,2.0,3.0,-1.0,未配種,3,2016-10-26,
0007NU163234,2017-03-11,25.0,136.0,3.1,1.0,NU,2.0,3.0,-1.0,未配種,3,2016-10-26,
0007NU169243,2017-03-11,30.0,129.0,3.7,1.0,NU,2.0,3.0,-1.0,未配種,3,2016-11-02,
0007NU161269,2017-03-11,30.0,127.0,3.9,1.0,NU,1.0,3.0,-1.0,未配種,3,2016-11-04,
0007NU163240,2017-03-11,27.0,128.0,3.2,1.0,NU,2.0,3.0,-1.0,未配種,3,2016-11-03,
0007NU163236,2017-03-11,25.0,130.0,3.0,1.0,NU,3.0,3.0,-1.0,未配種,3,2016-11-01,
0007NU168308,2017-03-11,30.0,139.0,3.3,1.0,NU,3.0,3.0,-1.0,未配種,3,2016-10-23,
0007NU168310,2017-03-11,25.0,139.0,3.4,1.0,NU,3.0,3.0,-1.0,未配種,3,2016-10-23,
0007NU162206,2017-03-11,39.0,227.0,3.5,1.0,NU,2.0,3.0,-1.0,未配種,3,2016-07-27,
0007NU169241,2017-03-11,33.0,130.0,3.2,1.0,NU,3.0,3.0,-1.0,未配種,3,2016-11-01,
0007NU166200,2017-03-11,39.0,301.0,2.6,1.0,NU,2.0,3.0,-1.0,未配種,3,2016-05-14,
0007NU160302,2017-03-11,35.0,307.0,3.5,1.0,NU,2.0,3.0,-1.0,未配種,3,2016-05-08,
0007NU168302,2016-12-05,19.3,90.0,2.6,1.0,NU,4.0,3.0,-1.0,未配種,12,2016-09-06,
0007NU168303,2016-12-05,13.6,90.0,2.5,2.0,NU,4.0,3.0,-1.0,未配種,12,2016-09-06,
0007NU168304,2016-12-05,15.6,90.0,2.9,2.0,NU,4.0,3.0,-1.0,未配種,12,2016-09-06,
